Asset_Identifier,Asset_Popularity_With_Funds,Asset_Risk_Type,Asset_Marketing_Proportion_Index,Asset_Category,Asset_Type,Asset_Type_ID,Asset_Price,Office_Establishment_Year,Office_Scale,Office_Location_Type,Office_Type,Office_Year,Office_Identifier,Office_ID,Asset_Office_Sales
FDX43,5.655,0,0.085274988,6,Bonds,1,165.05,1997,2,0,1,16,OFF046,8,2330.3
FDA20,6.78,0,0.066892471,6,Bonds,1,186.424,2009,1,2,2,4,OFF018,3,1304.968
FDC04,15.6,0,0.078764059,4,Bonds,1,241.3854,1985,2,0,0,28,OFF019,4,483.3708
FDG17,6.865,1,0.036042939,5,Bonds,1,244.4486,2007,2,1,1,6,OFF017,2,4153.9262
FDU58,6.61,1,0.04855968,13,Bonds,1,188.4898,1998,2,2,0,15,OFF010,0,187.0898
FDP24,20.6,0,0.082602127,0,Bonds,1,120.9756,1985,1,2,3,28,OFF027,5,3877.6192
NCT29,12.6,0,0.064240743,8,Private Equity,2,121.9414,2002,2,1,1,11,OFF045,7,1462.0968
FDB08,6.055,0,0.031230059,6,Bonds,1,160.3578,2009,1,2,2,4,OFF018,3,1765.0358
NCB43,20.2,0,0.100114941,9,Private Equity,2,188.3898,2002,2,1,1,11,OFF045,7,3554.7062
FDL09,19.6,1,0.22417463,13,Bonds,1,168.8816,1985,2,0,0,28,OFF019,4,167.7816
DRK49,14.15,0,0.035943717,14,ETF,0,40.5138,1997,2,0,1,16,OFF046,8,446.7518
FDR37,16.5,1,0.06619442,2,Bonds,1,184.4292,1987,0,2,1,26,OFF013,1,3101.2964
FDG56,13.3,1,0.071439051,6,Bonds,1,61.0536,2004,2,1,1,9,OFF035,6,1898.8616
FDE34,9.195,0,0.108059141,13,Bonds,1,181.7634,1999,1,0,1,14,OFF049,9,6179.9556
FDE16,8.895,0,0.026216144,5,Bonds,1,207.5954,1985,1,2,3,28,OFF027,5,6668.6528
FDT58,9.0,0,0.085938463,13,Bonds,1,168.6816,2004,2,1,1,9,OFF035,6,1342.2528
FDR03,15.7,1,0.008734284,10,Bonds,1,207.898,2004,2,1,1,9,OFF035,6,3095.97
NCL30,18.1,0,0.049016517,9,Private Equity,2,128.7336,1999,1,0,1,14,OFF049,9,2173.1712
FDT22,10.395,0,0.111554381,13,Bonds,1,59.822,1985,1,2,3,28,OFF027,5,1677.816
FDP45,15.7,1,0.030672457,13,Bonds,1,253.1724,1999,1,0,1,14,OFF049,9,5285.1204
FDS15,9.195,1,0.077995641,10,Bonds,1,107.1596,1987,0,2,1,26,OFF013,1,2804.3496
FDF16,7.3,0,0.085715273,5,Bonds,1,146.6076,1985,1,2,3,28,OFF027,5,1773.6912
FDL13,13.85,1,0.056432784,2,Bonds,1,234.93,2002,2,1,1,11,OFF045,7,4660.6
NCV30,20.2,0,0.066200667,9,Private Equity,2,61.451,2009,1,2,2,4,OFF018,3,126.502
FDG33,5.365,1,0.245542627,12,Bonds,1,172.2764,1985,2,0,0,28,OFF019,4,171.7764
FDO10,13.65,1,0.0127517,13,Bonds,1,55.5588,1997,2,0,1,16,OFF046,8,1603.2464
FDQ03,15.0,1,0.077949334,10,Bonds,1,238.7248,1987,0,2,1,26,OFF013,1,2133.2232
NCC55,10.695,0,0.064022881,9,Private Equity,2,36.0848,2009,1,2,2,4,OFF018,3,372.848
FDD52,18.25,1,0.182407266,4,Bonds,1,109.157,1985,1,2,3,28,OFF027,5,1867.569
FDI16,14.0,1,0.136328794,5,Bonds,1,54.864,2009,1,2,2,4,OFF018,3,319.584
FDB44,6.655,0,0.016958832,6,Bonds,1,210.0586,1997,2,0,1,16,OFF046,8,4221.172
FDA25,16.5,1,0.068125756,3,Bonds,1,101.199,1997,2,0,1,16,OFF046,8,1031.99
FDV33,9.6,1,0.02734361,13,Bonds,1,257.8304,1997,2,0,1,16,OFF046,8,1808.3128
FDX47,6.55,1,0.034658144,1,Bonds,1,155.8288,1999,1,0,1,14,OFF049,9,1099.9016
FDO50,16.25,0,0.078088226,3,Bonds,1,89.8804,2007,2,1,1,6,OFF017,2,1102.5648
FDV57,15.25,1,0.065841719,13,Bonds,1,179.866,1987,0,2,1,26,OFF013,1,2696.49
FDB02,9.695,1,0.029158763,3,Bonds,1,174.537,2004,2,1,1,9,OFF035,6,1235.059
FDD16,20.5,0,0.063649582,5,Bonds,1,74.7696,1985,2,0,0,28,OFF019,4,74.5696
FDX02,16.0,0,0.05706009,4,Bonds,1,225.0404,1997,2,0,1,16,OFF046,8,4950.8888
FDP11,15.85,0,0.11566015,1,Bonds,1,218.3166,1998,2,2,0,15,OFF010,0,435.4332
FDH32,12.8,0,0.075691713,6,Bonds,1,98.241,1985,1,2,3,28,OFF027,5,2220.443
NCL18,18.85,0,0.167844438,9,Private Equity,2,193.9136,1999,1,0,1,14,OFF049,9,3110.6176
FDT12,6.215,1,0.049722335,0,Bonds,1,224.5062,2002,2,1,1,11,OFF045,7,4514.124
FDD50,18.85,0,0.14095631,3,Bonds,1,167.7132,1985,1,2,3,28,OFF027,5,3889.6036
NCU05,11.8,0,0.058827557,8,Private Equity,2,80.8618,1999,1,0,1,14,OFF049,9,1288.9888
FDI56,7.325,0,0.093765794,6,Bonds,1,90.3146,2009,1,2,2,4,OFF018,3,1733.0774
DRL11,10.5,0,0.048092816,7,ETF,0,159.2946,1999,1,0,1,14,OFF049,9,1893.5352
FDQ08,15.7,1,0.018968743,6,Bonds,1,61.9536,2002,2,1,1,11,OFF045,7,1225.072
FDW20,20.75,0,0.024032484,6,Bonds,1,124.973,1985,1,2,3,28,OFF027,5,2463.46
FDW46,13.0,1,0.070444232,13,Bonds,1,63.4484,2002,2,1,1,11,OFF045,7,1043.9744
FDO09,13.5,1,0.125469442,13,Bonds,1,264.491,1999,1,0,1,14,OFF049,9,6574.775
DRJ49,6.865,0,0.01405025,14,ETF,0,128.9652,2009,1,2,2,4,OFF018,3,1679.1476
FDP26,7.785,0,0.139436695,4,Bonds,1,103.0306,1987,0,2,1,26,OFF013,1,2404.2038
FDO19,17.7,1,0.016593506,6,Bonds,1,46.9034,2004,2,1,1,9,OFF035,6,972.068
NCG43,20.2,0,0.124261614,9,Private Equity,2,93.6462,1998,2,2,0,15,OFF010,0,277.6386
FDG02,7.855,0,0.011261165,3,Bonds,1,189.5188,1997,2,0,1,16,OFF046,8,1904.188
FDO32,6.36,0,0.120520818,6,Bonds,1,45.906,2004,2,1,1,9,OFF035,6,419.454
FDR34,17.0,1,0.015965308,13,Bonds,1,229.4352,1997,2,0,1,16,OFF046,8,4809.7392
FDU59,5.78,0,0.096386227,1,Bonds,1,163.5552,1997,2,0,1,16,OFF046,8,1787.0072
FDN31,11.5,0,0.073029341,6,Bonds,1,187.953,2002,2,1,1,11,OFF045,7,2656.542
FDT55,13.6,1,0.043443753,6,Bonds,1,158.1946,1985,1,2,3,28,OFF027,5,6942.9624
FDE08,18.2,0,0.049520593,6,Bonds,1,147.3734,2009,1,2,2,4,OFF018,3,2375.5744
FDK52,18.25,0,0.079152918,5,Bonds,1,223.8062,1987,0,2,1,26,OFF013,1,4288.4178
FDW11,12.6,0,0.048741487,1,Bonds,1,60.4194,1987,0,2,1,26,OFF013,1,990.7104
FDC03,8.575,1,0.071958197,4,Bonds,1,195.3794,1999,1,0,1,14,OFF049,9,3511.4292
FDR43,18.2,0,0.162147349,6,Bonds,1,37.719,2009,1,2,2,4,OFF018,3,549.285
FDL14,8.115,1,0.05382735,3,Bonds,1,155.2972,1998,2,2,0,15,OFF010,0,311.5944
FDP39,12.65,0,0.069565759,10,Bonds,1,52.4324,2002,2,1,1,11,OFF045,7,571.2564
FDG29,17.6,0,0.056019324,5,Bonds,1,40.0454,1985,1,2,3,28,OFF027,5,419.454
DRH15,8.775,0,0.109911272,4,ETF,0,41.9428,1997,2,0,1,16,OFF046,8,1537.998
FDT11,5.94,1,0.029366813,1,Bonds,1,187.7556,2004,2,1,1,9,OFF035,6,3755.112
FDU48,18.85,0,0.055347985,0,Bonds,1,131.5284,2004,2,1,1,9,OFF035,6,1581.9408
FDY12,9.8,1,0.16463883,0,Bonds,1,49.2008,1987,0,2,1,26,OFF013,1,657.8104
FDS44,12.65,1,0.156926608,6,Bonds,1,238.3538,2007,2,1,1,6,OFF017,2,5528.1374
NCP06,20.7,0,0.039405676,9,Private Equity,2,149.8366,2009,1,2,2,4,OFF018,3,2267.049
DRH23,14.65,0,0.170176516,7,ETF,0,55.2614,1987,0,2,1,26,OFF013,1,718.3982
FDA16,6.695,0,0.033777629,5,Bonds,1,222.8456,1985,1,2,3,28,OFF027,5,7073.4592
FDT45,15.85,0,0.057546914,13,Bonds,1,55.8956,2009,1,2,2,4,OFF018,3,491.3604
FDE56,17.25,1,0.160095901,6,Bonds,1,61.5194,2007,2,1,1,6,OFF017,2,1052.6298
FDA40,16.0,1,0.099832728,5,Bonds,1,87.4856,2007,2,1,1,6,OFF017,2,263.6568
FDA39,6.32,0,0.012717946,10,Bonds,1,40.2822,1997,2,0,1,16,OFF046,8,628.5152
NCB19,6.525,0,0.090278634,9,Private Equity,2,86.7882,2004,2,1,1,9,OFF035,6,1975.4286
FDZ34,6.695,0,0.075871345,15,Bonds,1,191.882,1987,0,2,1,26,OFF013,1,3861.64
FDV22,14.85,1,0.009958941,13,Bonds,1,157.963,2002,2,1,1,11,OFF045,7,2816.334
FDO40,17.1,0,0.032678839,5,Bonds,1,150.7392,1999,1,0,1,14,OFF049,9,3131.9232
FDD21,10.3,1,0.030610798,6,Bonds,1,115.0176,1987,0,2,1,26,OFF013,1,4122.6336
FDO36,19.7,0,0.077849003,0,Bonds,1,179.166,1987,0,2,1,26,OFF013,1,3056.022
FDV34,10.695,1,0.011443222,13,Bonds,1,73.5038,1999,1,0,1,14,OFF049,9,1478.076
NCY18,7.285,0,0.031214809,9,Private Equity,2,177.1054,2002,2,1,1,11,OFF045,7,2626.581
NCM54,17.7,0,0.051146565,9,Private Equity,2,127.3678,2009,1,2,2,4,OFF018,3,3306.3628
FDB59,18.25,0,0.015302653,13,Bonds,1,198.0084,1999,1,0,1,14,OFF049,9,793.6336
FDS45,5.175,1,0.04937018,13,Bonds,1,106.7622,1998,2,2,0,15,OFF010,0,211.7244
FDV24,5.635,0,0.126677173,0,Bonds,1,148.705,1999,1,0,1,14,OFF049,9,1198.44
FDD46,6.035,0,0.236433601,13,Bonds,1,155.5998,1998,2,2,0,15,OFF010,0,153.7998
FDQ39,14.8,0,0.081372267,10,Bonds,1,191.4846,2009,1,2,2,4,OFF018,3,3057.3536
FDD52,18.25,1,0.18329488,4,Bonds,1,111.657,1997,2,0,1,16,OFF046,8,1537.998
FDL39,16.1,1,0.06358934,4,Bonds,1,179.4318,2009,1,2,2,4,OFF018,3,360.8636
FDV02,16.75,0,0.060792265,4,Bonds,1,170.4106,2009,1,2,2,4,OFF018,3,513.3318
FDE11,17.7,1,0.1671727,15,Bonds,1,184.3924,1997,2,0,1,16,OFF046,8,4257.1252
NCU54,8.88,0,0.098775709,9,Private Equity,2,208.927,1999,1,0,1,14,OFF049,9,7130.718
FDR43,18.2,0,0.270300331,6,Bonds,1,38.319,1998,2,2,0,15,OFF010,0,109.857
FDD51,11.15,0,0.119852889,4,Bonds,1,44.9744,1987,0,2,1,26,OFF013,1,498.0184
FDO60,20.0,0,0.034563936,0,Bonds,1,45.3086,2007,2,1,1,6,OFF017,2,490.6946
NCS06,7.935,0,0.031710329,9,Private Equity,2,263.091,1987,0,2,1,26,OFF013,1,5522.811
FDX50,20.1,0,0.074778547,4,Bonds,1,110.7228,2002,2,1,1,11,OFF045,7,1657.842
FDQ55,13.65,1,0.013035609,6,Bonds,1,114.7834,2004,2,1,1,9,OFF035,6,3455.502
FDL52,6.635,1,0.046277956,5,Bonds,1,36.7506,2009,1,2,2,4,OFF018,3,75.9012
FDK52,18.25,0,0.0793795,5,Bonds,1,226.1062,2002,2,1,1,11,OFF045,7,6771.186
NCO02,11.15,0,0.073783159,11,Private Equity,2,66.0142,2007,2,1,1,6,OFF017,2,988.713
NCO30,19.5,0,0.01572192,9,Private Equity,2,185.6608,2004,2,1,1,9,OFF035,6,918.804
FDA33,6.48,0,0.033952603,13,Bonds,1,148.2076,1999,1,0,1,14,OFF049,9,3399.5748
FDB12,11.15,1,0.105220024,0,Bonds,1,102.7648,1987,0,2,1,26,OFF013,1,1142.5128
FDT40,5.985,0,0.095715608,5,Bonds,1,125.8678,1987,0,2,1,26,OFF013,1,3560.6984
NCO05,7.27,0,0.046822808,8,Private Equity,2,99.3384,2007,2,1,1,6,OFF017,2,2759.0752
FDR32,6.78,1,0.101837403,6,Bonds,1,227.5694,1999,1,0,1,14,OFF049,9,3653.9104
FDM04,9.195,1,0.04731256,5,Bonds,1,50.7666,2009,1,2,2,4,OFF018,3,512.666
DRL01,19.5,1,0.077108099,14,ETF,0,232.8958,1987,0,2,1,26,OFF013,1,5608.6992
FDQ56,6.59,0,0.106027474,6,Bonds,1,83.9908,2009,1,2,2,4,OFF018,3,1426.1436
FDH08,7.51,0,0.01742908,6,Bonds,1,229.601,1997,2,0,1,16,OFF046,8,6201.927
NCQ06,13.0,0,0.073229342,9,Private Equity,2,254.1014,1985,2,0,0,28,OFF019,4,255.0014
FDG16,15.25,0,0.157257637,5,Bonds,1,215.0192,1985,2,0,0,28,OFF019,4,1078.596
FDZ40,8.935,0,0.039988162,5,Bonds,1,55.7298,1985,1,2,3,28,OFF027,5,1024.6662
FDY51,12.5,0,0.081119484,10,Bonds,1,220.0798,2004,2,1,1,9,OFF035,6,1322.2788
NCN41,17.0,0,0.052421981,8,Private Equity,2,123.773,2009,1,2,2,4,OFF018,3,1231.73
NCM17,7.93,0,0.070791391,8,Private Equity,2,46.4086,1985,1,2,3,28,OFF027,5,2007.387
FDP39,12.65,0,0.069817659,10,Bonds,1,53.5324,2007,2,1,1,6,OFF017,2,830.9184
FDZ08,12.5,1,0.109971578,6,Bonds,1,82.7592,2004,2,1,1,9,OFF035,6,577.9144
FDU03,18.7,1,0.091950972,10,Bonds,1,184.2292,2009,1,2,2,4,OFF018,3,1277.0044
FDZ49,11.0,1,0.133145617,3,Bonds,1,218.4798,1997,2,0,1,16,OFF046,8,2203.798
NCX30,16.7,0,0.046609281,9,Private Equity,2,248.6776,1985,2,0,0,28,OFF019,4,495.3552
FDV08,7.35,0,0.028652919,6,Bonds,1,40.5454,2002,2,1,1,11,OFF045,7,545.2902
FDB15,10.895,0,0.136696892,4,Bonds,1,264.5568,1987,0,2,1,26,OFF013,1,5536.7928
FDY49,17.2,1,0.012002075,3,Bonds,1,165.3184,1987,0,2,1,26,OFF013,1,990.7104
FDF24,15.5,1,0.025513973,0,Bonds,1,83.7934,2007,2,1,1,6,OFF017,2,1474.0812
DRK47,7.905,0,0.064194304,7,ETF,0,229.4694,2002,2,1,1,11,OFF045,7,2055.3246
DRD37,9.8,0,0.013920032,14,ETF,0,45.006,2007,2,1,1,6,OFF017,2,792.302
FDH40,11.6,1,0.079251097,5,Bonds,1,79.2276,2009,1,2,2,4,OFF018,3,649.8208
FDL12,15.85,1,0.121043709,0,Bonds,1,59.422,1985,1,2,3,28,OFF027,5,1078.596
FDW11,12.6,0,0.048545853,1,Bonds,1,60.1194,1985,1,2,3,28,OFF027,5,1114.5492
NCE06,5.825,0,0.091467933,9,Private Equity,2,159.7894,2004,2,1,1,9,OFF035,6,1294.3152
FDF32,16.35,0,0.083398962,6,Bonds,1,196.3426,2009,1,2,2,4,OFF018,3,1384.1982
DRI47,14.7,0,0.020916223,7,ETF,0,141.8128,2004,2,1,1,9,OFF035,6,1869.5664
DRA12,11.6,0,0.047934266,14,ETF,0,141.9154,2004,2,1,1,9,OFF035,6,992.7078
FDX45,16.75,0,0.104768536,13,Bonds,1,155.163,1987,0,2,1,26,OFF013,1,2972.797
FDR35,12.5,0,0.020680499,1,Bonds,1,197.2742,1987,0,2,1,26,OFF013,1,2587.9646
FDK03,12.6,1,0.123727659,4,Bonds,1,253.0356,1998,2,2,0,15,OFF010,0,254.3356
NCJ18,12.35,0,0.163805509,9,Private Equity,2,117.6124,1987,0,2,1,26,OFF013,1,3910.9092
FDN48,13.35,0,0.065082452,0,Bonds,1,93.0804,2002,2,1,1,11,OFF045,7,2113.2492
FDZ59,6.63,1,0.182128363,0,Bonds,1,165.65,1985,2,0,0,28,OFF019,4,665.8
FDB57,20.25,1,0.01871404,6,Bonds,1,223.4772,1985,1,2,3,28,OFF027,5,7116.0704
DRP35,18.85,0,0.159096908,7,ETF,0,129.3336,1985,2,0,0,28,OFF019,4,127.8336
FDZ59,6.63,1,0.103935018,0,Bonds,1,166.85,1987,0,2,1,26,OFF013,1,5326.4
FDU58,6.61,1,0.029129907,13,Bonds,1,188.4898,2009,1,2,2,4,OFF018,3,4677.245
FDL09,19.6,1,0.128011859,13,Bonds,1,166.8816,2004,2,1,1,9,OFF035,6,1845.5976
FDY38,13.6,1,0.119850541,4,Bonds,1,234.53,2007,2,1,1,6,OFF017,2,6524.84
FDI46,9.5,0,0.073985248,13,Bonds,1,252.5724,1985,1,2,3,28,OFF027,5,3271.7412
FDL03,19.25,1,0.027233781,10,Bonds,1,197.511,2007,2,1,1,6,OFF017,2,982.055
DRC25,5.73,0,0.079440262,14,ETF,0,86.7882,1985,2,0,0,28,OFF019,4,85.8882
FDU60,20.0,1,0.060022526,0,Bonds,1,168.7132,2002,2,1,1,11,OFF045,7,6426.3016
FDP25,15.2,0,0.02110482,3,Bonds,1,217.0824,1985,1,2,3,28,OFF027,5,6769.8544
FDO57,20.75,0,0.181958524,13,Bonds,1,161.0578,1998,2,2,0,15,OFF010,0,481.3734
FDQ09,7.235,0,0.058222587,13,Bonds,1,114.8834,1999,1,0,1,14,OFF049,9,3340.3186
NCY05,13.5,0,0.054723717,8,Private Equity,2,36.6874,1985,1,2,3,28,OFF027,5,1058.622
FDA20,6.78,0,0.066724663,6,Bonds,1,187.724,1999,1,0,1,14,OFF049,9,1491.392
FDF16,7.3,0,0.144167934,5,Bonds,1,146.3076,1998,2,2,0,15,OFF010,0,886.8456
NCG07,12.3,0,0.052458358,9,Private Equity,2,188.753,1987,0,2,1,26,OFF013,1,3795.06
FDR46,16.85,0,0.139985583,13,Bonds,1,145.276,2009,1,2,2,4,OFF018,3,2490.092
FDP22,14.65,1,0.099286298,13,Bonds,1,49.8666,1999,1,0,1,14,OFF049,9,563.9326
FDL45,15.6,0,0.037680711,13,Bonds,1,123.7704,2004,2,1,1,9,OFF035,6,3129.26
NCF42,17.35,0,0.168064909,9,Private Equity,2,176.2712,2009,1,2,2,4,OFF018,3,1230.3984
FDD04,16.0,0,0.090111173,4,Bonds,1,141.3154,1999,1,0,1,14,OFF049,9,3261.7542
FDC45,17.0,0,0.136286138,6,Bonds,1,170.9106,2009,1,2,2,4,OFF018,3,1197.7742
FDI40,11.5,1,0.125857678,5,Bonds,1,100.5358,2002,2,1,1,11,OFF045,7,2111.2518
FDQ11,5.695,1,0.067700925,1,Bonds,1,256.5988,1997,2,0,1,16,OFF046,8,2055.9904
DRM48,15.2,0,0.112896669,14,ETF,0,36.0848,1997,2,0,1,16,OFF046,8,1193.1136
FDS12,9.1,0,0.173973652,0,Bonds,1,126.5362,1987,0,2,1,26,OFF013,1,1761.7068
FDR46,16.85,0,0.167800953,13,Bonds,1,146.076,2007,2,1,1,6,OFF017,2,2636.568
NCO02,11.15,0,0.073516952,11,Private Equity,2,65.9142,2002,2,1,1,11,OFF045,7,790.9704
FDQ52,17.0,0,0.119285634,5,Bonds,1,247.4434,1987,0,2,1,26,OFF013,1,2980.1208
FDY28,7.47,1,0.153011599,5,Bonds,1,215.2218,2007,2,1,1,6,OFF017,2,3419.5488
FDE32,20.7,0,0.04875891,6,Bonds,1,37.3506,1997,2,0,1,16,OFF046,8,834.9132
FDJ58,15.6,1,0.105276162,13,Bonds,1,173.2764,2004,2,1,1,9,OFF035,6,3779.0808
FDJ27,17.7,1,0.122123201,10,Bonds,1,100.7674,2002,2,1,1,11,OFF045,7,814.9392
NCM18,13.0,0,0.082970667,9,Private Equity,2,60.0194,1999,1,0,1,14,OFF049,9,1114.5492
FDA02,14.0,1,0.029782937,4,Bonds,1,146.3786,2002,2,1,1,11,OFF045,7,866.8716
FDT26,18.85,1,0.067953506,4,Bonds,1,119.044,1997,2,0,1,16,OFF046,8,2396.88
DRD60,15.7,0,0.03722507,14,ETF,0,182.4634,2004,2,1,1,9,OFF035,6,1999.3974
NCR18,15.85,0,0.020487625,9,Private Equity,2,44.0112,1997,2,0,1,16,OFF046,8,468.7232
FDO27,6.175,1,0.179077475,10,Bonds,1,94.3752,1997,2,0,1,16,OFF046,8,1342.2528
FDP25,15.2,0,0.037131628,3,Bonds,1,216.4824,1985,2,0,0,28,OFF019,4,218.3824
FDQ51,16.0,1,0.017547958,10,Bonds,1,48.3718,2004,2,1,1,9,OFF035,6,614.5334
NCH07,13.15,0,0.093191195,9,Private Equity,2,158.1604,2007,2,1,1,6,OFF017,2,1426.1436
FDP44,16.5,1,0.079875237,6,Bonds,1,102.7332,2002,2,1,1,11,OFF045,7,1537.998
NCP55,14.65,0,0.01125332,11,Private Equity,2,57.0614,2007,2,1,1,6,OFF017,2,939.4438
FDO09,13.5,1,0.125170423,13,Bonds,1,261.491,1987,0,2,1,26,OFF013,1,3418.883
FDP38,10.1,0,0.032152004,3,Bonds,1,50.6008,1999,1,0,1,14,OFF049,9,404.8064
FDI48,11.85,1,0.056033565,0,Bonds,1,51.4666,2007,2,1,1,6,OFF017,2,974.0654
FDS58,9.285,1,0.021049215,13,Bonds,1,161.0578,2002,2,1,1,11,OFF045,7,2406.867
FDJ55,12.8,1,0.023526504,10,Bonds,1,223.5404,2004,2,1,1,9,OFF035,6,5626.01
NCF06,6.235,0,0.020229757,9,Private Equity,2,260.8962,1999,1,0,1,14,OFF049,9,5956.9126
FDF41,12.15,0,0.131445848,5,Bonds,1,246.846,2002,2,1,1,11,OFF045,7,6404.996
NCL05,19.6,0,0.083862625,8,Private Equity,2,44.077,1985,2,0,0,28,OFF019,4,216.385
FDT24,12.35,1,0.18614827,0,Bonds,1,78.2328,1999,1,0,1,14,OFF049,9,1158.492
FDK08,9.195,1,0.204713036,6,Bonds,1,101.0016,1998,2,2,0,15,OFF010,0,202.4032
FDU55,16.2,0,0.036057562,6,Bonds,1,260.3278,2009,1,2,2,4,OFF018,3,2342.9502
NCY18,7.285,0,0.031327839,9,Private Equity,2,174.6054,2007,2,1,1,6,OFF017,2,2976.7918
FDS11,7.05,1,0.055558509,1,Bonds,1,224.7088,1997,2,0,1,16,OFF046,8,3131.9232
FDC28,7.905,0,0.054935332,5,Bonds,1,109.9254,1985,2,0,0,28,OFF019,4,108.5254
FDR59,14.5,1,0.063863551,1,Bonds,1,262.3594,1997,2,0,1,16,OFF046,8,4448.2098
DRE15,13.35,0,0.021129629,4,ETF,0,75.7012,2007,2,1,1,6,OFF017,2,1442.1228
FDP19,11.5,0,0.202824398,6,Bonds,1,128.4652,1999,1,0,1,14,OFF049,9,2841.6344
DRN47,12.1,0,0.016852909,7,ETF,0,180.666,1999,1,0,1,14,OFF049,9,2876.256
FDJ34,11.8,1,0.094037241,13,Bonds,1,124.5704,2009,1,2,2,4,OFF018,3,1001.3632
FDX21,7.05,0,0.085312137,13,Bonds,1,107.4912,2009,1,2,2,4,OFF018,3,982.7208
FDI57,19.85,0,0.053764023,12,Bonds,1,195.7768,1985,1,2,3,28,OFF027,5,3547.3824
NCI42,18.75,0,0.010365546,9,Private Equity,2,207.0954,1997,2,0,1,16,OFF046,8,3125.931
FDL03,19.25,1,0.027135522,10,Bonds,1,196.311,2002,2,1,1,11,OFF045,7,3142.576
FDX37,16.2,0,0.071550584,3,Bonds,1,100.57,1987,0,2,1,26,OFF013,1,1398.18
FDW57,8.31,1,0.116148596,13,Bonds,1,176.0028,2009,1,2,2,4,OFF018,3,4427.57
FDX14,13.1,0,0.075363922,4,Bonds,1,73.8354,2007,2,1,1,6,OFF017,2,1956.1204
FDD09,13.5,0,0.021496403,6,Bonds,1,180.5976,1997,2,0,1,16,OFF046,8,3078.6592
FDM09,11.15,1,0.085931544,13,Bonds,1,169.679,1997,2,0,1,16,OFF046,8,1018.674
NCW54,7.5,0,0.096806008,9,Private Equity,2,56.2588,2009,1,2,2,4,OFF018,3,687.1056
DRL11,10.5,0,0.04778563,7,ETF,0,156.5946,1985,1,2,3,28,OFF027,5,3787.0704
FDJ58,15.6,1,0.105725004,13,Bonds,1,169.9764,2009,1,2,2,4,OFF018,3,2748.4224
FDX21,7.05,0,0.148764535,13,Bonds,1,111.1912,1985,2,0,0,28,OFF019,4,109.1912
FDA20,6.78,0,0.066997921,6,Bonds,1,186.524,2007,2,1,1,6,OFF017,2,2609.936
FDL34,16.0,0,0.040938155,13,Bonds,1,141.1496,2004,2,1,1,9,OFF035,6,4516.7872
FDL38,13.8,1,0.014661762,3,Bonds,1,89.1172,1985,1,2,3,28,OFF027,5,2319.6472
DRL11,10.5,0,0.048213766,7,ETF,0,159.6946,2009,1,2,2,4,OFF018,3,3629.2758
FDO40,17.1,0,0.032761024,5,Bonds,1,148.8392,2009,1,2,2,4,OFF018,3,2087.9488
DRZ24,7.535,0,0.081984113,14,ETF,0,121.644,2002,2,1,1,11,OFF045,7,1557.972
FDM52,15.1,0,0.025988508,5,Bonds,1,146.6076,2004,2,1,1,9,OFF035,6,2364.9216
FDM52,15.1,0,0.026140452,5,Bonds,1,149.0076,2007,2,1,1,6,OFF017,2,4138.6128
FDV49,10.0,0,0.025932408,3,Bonds,1,264.7226,2009,1,2,2,4,OFF018,3,3171.8712
FDF47,20.85,0,0.098170402,15,Bonds,1,224.0746,2007,2,1,1,6,OFF017,2,2243.746
FDF56,16.7,1,0.119439636,6,Bonds,1,182.1976,2004,2,1,1,9,OFF035,6,724.3904
FDW12,8.315,1,0.059540542,0,Bonds,1,143.6444,1998,2,2,0,15,OFF010,0,145.1444
FDY09,15.6,0,0.044122209,13,Bonds,1,173.8054,1985,2,0,0,28,OFF019,4,175.1054
FDY55,16.75,0,0.081304829,6,Bonds,1,258.4988,2004,2,1,1,9,OFF035,6,4111.9808
FDU36,6.15,0,0.081014461,0,Bonds,1,98.8384,1985,2,0,0,28,OFF019,4,492.692
NCR06,12.5,0,0.006775667,9,Private Equity,2,42.9112,1999,1,0,1,14,OFF049,9,1022.6688
FDW24,6.8,0,0.03749705,0,Bonds,1,49.9034,1997,2,0,1,16,OFF046,8,194.4136
FDF16,7.3,0,0.086060695,5,Bonds,1,149.8076,1987,0,2,1,26,OFF013,1,2808.3444
NCR18,15.85,0,0.020519478,9,Private Equity,2,42.5112,1999,1,0,1,14,OFF049,9,852.224
DRD01,12.1,1,0.061163967,14,ETF,0,56.5614,2004,2,1,1,9,OFF035,6,828.921
FDS15,9.195,1,0.07821891,10,Bonds,1,107.6596,2002,2,1,1,11,OFF045,7,323.5788
FDT19,7.59,1,0.14492016,6,Bonds,1,174.708,1987,0,2,1,26,OFF013,1,2942.836
FDE59,12.15,0,0.062235983,15,Bonds,1,34.5532,1987,0,2,1,26,OFF013,1,359.532
FDE04,19.75,1,0.030166924,5,Bonds,1,179.766,1998,2,2,0,15,OFF010,0,719.064
NCV17,18.85,0,0.016104504,8,Private Equity,2,130.2626,2004,2,1,1,9,OFF035,6,2360.9268
FDC17,12.15,0,0.01544786,5,Bonds,1,211.2928,1987,0,2,1,26,OFF013,1,2735.1064
FDI45,13.1,0,0.037574137,6,Bonds,1,174.2054,2004,2,1,1,9,OFF035,6,3677.2134
FDZ33,10.195,0,0.106876976,13,Bonds,1,146.7076,1985,1,2,3,28,OFF027,5,3842.9976
